source.uri,country,language,Political-Alignment,wiki-url,Cultural-Class,Economic-Class
shieldsgazette.com,United-Kingdom,English,unknown,unknown,C4,C2
somersetcountygazette.co.uk,United-Kingdom,English,unknown,unknown,C4,C2
southwarknews.co.uk,United-Kingdom,English,unknown,unknown,C4,C2
spectator.com.au,United-Kingdom,English,unknown,unknown,C4,C2
studentnewspaper.org,United-Kingdom,English,unknown,unknown,C4,C2
theboar.org,United-Kingdom,English,unknown,unknown,C4,C2
thecomet.net,United-Kingdom,English,unknown,unknown,C4,C2
thedrinksbusiness.com,United-Kingdom,English,unknown,unknown,C4,C2
theimproper.com,United-Kingdom,English,unknown,unknown,C4,C2
thestar.co.uk,United-Kingdom,English,unknown,unknown,C4,C2
thetelegraphandargus.co.uk,United-Kingdom,English,unknown,unknown,C4,C2
totalpolitics.com,United-Kingdom,English,unknown,unknown,C4,C2
vogue.co.uk,United-Kingdom,English,unknown,unknown,C4,C2
watfordobserver.co.uk,United-Kingdom,English,unknown,unknown,C4,C2
which.co.uk,United-Kingdom,English,unknown,unknown,C4,C2
wired.co.uk,United-Kingdom,English,unknown,unknown,C4,C2
timeout.com,United-Kingdom,"English-multilingual",unknown,unknown,C4,C2
af.reuters.com,United-Kingdom,unknown,unknown,unknown,C4,C2
afinance.cn,United-Kingdom,unknown,unknown,unknown,C4,C2
africanbusinessmagazine.com,United-Kingdom,unknown,unknown,unknown,C4,C2
alphr.com,United-Kingdom,unknown,unknown,unknown,C4,C2
ara.reuters.com,United-Kingdom,unknown,unknown,unknown,C4,C2
autocar.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
boqnews.com,United-Kingdom,unknown,unknown,unknown,C4,C2
br.reuters.com,United-Kingdom,unknown,unknown,unknown,C4,C2
bristol247.com,United-Kingdom,unknown,unknown,unknown,C4,C2
ca.hellomagazine.com,United-Kingdom,unknown,unknown,unknown,C4,C2
campaignseries.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
cardiffstar.com,United-Kingdom,unknown,unknown,unknown,C4,C2
catholicherald.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
catholicherald.com,United-Kingdom,unknown,unknown,unknown,C4,C2
celebsnow.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
chemistryworld.com,United-Kingdom,unknown,unknown,unknown,C4,C2
cityam.com,United-Kingdom,unknown,unknown,unknown,C4,C2
citywire.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
cmi.com.co,United-Kingdom,unknown,unknown,unknown,C4,C2
cn.reuters.com,United-Kingdom,unknown,unknown,unknown,C4,C2
cravenherald.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
crescent-news.com,United-Kingdom,unknown,unknown,unknown,C4,C2
dailyfreepress.com,United-Kingdom,unknown,unknown,unknown,C4,C2
dailyrecord.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
dailystar.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
deeside.com,United-Kingdom,unknown,unknown,unknown,C4,C2
derbytelegraph.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
dorsetecho.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
dudleynews.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
eastbourneherald.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
economist.com,United-Kingdom,unknown,unknown,unknown,C4,C2
edinburghnews.scotsman.com,United-Kingdom,unknown,unknown,unknown,C4,C2
ekklesia.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
eltribuno.info,United-Kingdom,unknown,unknown,unknown,C4,C2
energy.people.com.cn,United-Kingdom,unknown,unknown,unknown,C4,C2
epress.am,United-Kingdom,unknown,unknown,unknown,C4,C2
esquire.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
eu.daily-times.com,United-Kingdom,unknown,unknown,unknown,C4,C2
eveningexpress.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
falkirkherald.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
falmouthpacket.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
fashion.hellomagazine.com,United-Kingdom,unknown,unknown,unknown,C4,C2
fifetoday.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
fwi.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
gaytimes.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
gazetteandherald.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
gazettelive.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
gazette-news.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
gloucestercitizen.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
gloucestershirelive.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
halesowennews.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
hamhigh.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
heart.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
hellomagazine.com,United-Kingdom,unknown,unknown,unknown,C4,C2
herefordtimes.com,United-Kingdom,unknown,unknown,unknown,C4,C2
in.reuters.com,United-Kingdom,unknown,unknown,unknown,C4,C2
inews.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
inputmag.com,United-Kingdom,unknown,unknown,unknown,C4,C2
irishpost.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
irishpost.com,United-Kingdom,unknown,unknown,unknown,C4,C2
irishsun.com,United-Kingdom,unknown,unknown,unknown,C4,C2
iwcp.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
jewishnews.net.au,United-Kingdom,unknown,unknown,unknown,C4,C2
kentnews.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
kentonline.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
kidderminstershuttle.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
kirkintilloch-herald.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
ladbible.com,United-Kingdom,unknown,unknown,unknown,C4,C2
ledburyreporter.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
leicesterpost.com,United-Kingdom,unknown,unknown,unknown,C4,C2
lfpress.com,United-Kingdom,unknown,unknown,unknown,C4,C2
londonnewsonline.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
lythamstannesexpress.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
malverngazette.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
matlockmercury.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
medicalnewstoday.com,United-Kingdom,unknown,unknown,unknown,C4,C2
middleeasteye.net,United-Kingdom,unknown,unknown,unknown,C4,C2
mninews.marketnews.com,United-Kingdom,unknown,unknown,unknown,C4,C2
moneyweek.com,United-Kingdom,unknown,unknown,unknown,C4,C2
mustaqila.com,United-Kingdom,unknown,unknown,unknown,C4,C2
mx.reuters.com,United-Kingdom,unknown,unknown,unknown,C4,C2
nakedsecurity.sophos.com,United-Kingdom,unknown,unknown,unknown,C4,C2
newarkadvertiser.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
newburytoday.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
news.artnet.com,United-Kingdom,unknown,unknown,unknown,C4,C2
news.sky.com,United-Kingdom,unknown,unknown,unknown,C4,C2
news.yesky.com,United-Kingdom,unknown,unknown,unknown,C4,C2
newsandstar.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
newsletter.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
news-medical.net,United-Kingdom,unknown,unknown,unknown,C4,C2
pagesix.com,United-Kingdom,unknown,unknown,unknown,C4,C2
palatinate.org.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
phys.org,United-Kingdom,unknown,unknown,unknown,C4,C2
plymouthherald.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
politicshome.com,United-Kingdom,unknown,unknown,unknown,C4,C2
pressandjournal.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
proactiveinvestors.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
propertyindustryeye.com,United-Kingdom,unknown,unknown,unknown,C4,C2
pulse.com.gh,United-Kingdom,unknown,unknown,unknown,C4,C2
reaction.life,United-Kingdom,unknown,unknown,unknown,C4,C2
reuters.com,United-Kingdom,unknown,unknown,unknown,C4,C2
richmondandtwickenhamtimes.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
romfordrecorder.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
scotsman.com,United-Kingdom,unknown,unknown,unknown,C4,C2
sierraleonetimes.com,United-Kingdom,unknown,unknown,unknown,C4,C2
skysports.com,United-Kingdom,unknown,unknown,unknown,C4,C2
socialistparty.org.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
somersetlive.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
southendstandard.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
southwalesargus.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
southwales-eveningpost.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
standard.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
stourbridgenews.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
surreycomet.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
swindonadvertiser.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
tcs.cam.ac.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
telegraph.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
tennis-x.com,United-Kingdom,unknown,unknown,unknown,C4,C2
theboltonnews.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
thebookseller.com,United-Kingdom,unknown,unknown,unknown,C4,C2
thecourier.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
theday.com,United-Kingdom,unknown,unknown,unknown,C4,C2
theirishworld.com,United-Kingdom,unknown,unknown,unknown,C4,C2
thelawyer.com,United-Kingdom,unknown,unknown,unknown,C4,C2
thenorthernecho.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
thescarboroughnews.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
thesouthernreporter.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
thesundaytimes.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
theweeklynews.ca,United-Kingdom,unknown,unknown,unknown,C4,C2
tivysideadvertiser.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
unionleader.com,United-Kingdom,unknown,unknown,unknown,C4,C2
unison.org.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
usfashionnews.com,United-Kingdom,unknown,unknown,unknown,C4,C2
utv.ie,United-Kingdom,unknown,unknown,unknown,C4,C2
varsity.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
wakefieldexpress.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
walesonline.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
westbriton.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
westernmorningnews.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
wiltshiretimes.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
windpowermonthly.com,United-Kingdom,unknown,unknown,unknown,C4,C2
worcesternews.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
world.newssc.org,United-Kingdom,unknown,unknown,unknown,C4,C2
worldsoccer.com,United-Kingdom,unknown,unknown,unknown,C4,C2
yorkpress.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
azzaman.com,United-Kingdom,English;-Arabic,Pan-Arab,https://en.wikipedia.org/wiki/Azzaman,C4,C2
elaph.com,United-Kingdom,Arabic,Liberal,https://en.wikipedia.org/wiki/Elaph,C4,C2
liverpoolecho.co.uk,United-Kingdom,unknown,Centre-left,https://en.wikipedia.org/wiki/Liverpool_Echo,C4,C2
socialistworker.co.uk,United-Kingdom,unknown,Trotskyist,https://en.wikipedia.org/wiki/Socialist_Worker,C4,C2
socialistworker.org,United-Kingdom,unknown,Trotskyist,https://en.wikipedia.org/wiki/Socialist_Worker,C4,C2
weeklyworker.co.uk,United-Kingdom,English,Marxist,https://en.wikipedia.org/wiki/Weekly_Worker,C4,C2
alarab.co.uk,United-Kingdom,Arabic,unknown,unknown,C4,C2
alarab.uk,United-Kingdom,Arabic,unknown,unknown,C4,C2
asharq.com,United-Kingdom,Arabic,unknown,unknown,C4,C2
ttgasia.com,United-Kingdom,English,unknown,unknown,C4,C2
24housing.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
90min.com,United-Kingdom,unknown,unknown,unknown,C4,C2
accountancydaily.co,United-Kingdom,unknown,unknown,unknown,C4,C2
alaraby.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
alhayat.com,United-Kingdom,unknown,unknown,unknown,C4,C2
alhiwar.co,United-Kingdom,unknown,unknown,unknown,C4,C2
bbc.com,United-Kingdom,unknown,unknown,unknown,C4,C2
betting.betfair.com,United-Kingdom,unknown,unknown,unknown,C4,C2
blackburnnews.com,United-Kingdom,unknown,unknown,unknown,C4,C2
businesstelegraph.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
christiannewstoday.com,United-Kingdom,unknown,unknown,unknown,C4,C2
christiantoday.com,United-Kingdom,unknown,unknown,unknown,C4,C2
christiantoday.com.au,United-Kingdom,unknown,unknown,unknown,C4,C2
conservativewoman.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
dailymail.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
digitallook.com,United-Kingdom,unknown,unknown,unknown,C4,C2
eastlondonadvertiser.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
economonitor.com,United-Kingdom,unknown,unknown,unknown,C4,C2
english.aawsat.com,United-Kingdom,unknown,unknown,unknown,C4,C2
english.alaraby.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
express.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
felixonline.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
gaystarnews.com,United-Kingdom,unknown,unknown,unknown,C4,C2
goal.com,United-Kingdom,unknown,unknown,unknown,C4,C2
home.bt.com,United-Kingdom,unknown,unknown,unknown,C4,C2
iiss.org,United-Kingdom,unknown,unknown,unknown,C4,C2
independent.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
informa-tico.com,United-Kingdom,unknown,unknown,unknown,C4,C2
iraqoilreport.com,United-Kingdom,unknown,unknown,unknown,C4,C2
itvradionigeria.com,United-Kingdom,unknown,unknown,unknown,C4,C2
juareznoticias.com,United-Kingdom,unknown,unknown,unknown,C4,C2
latino-news.com,United-Kingdom,unknown,unknown,unknown,C4,C2
libdems.org.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
marketbusinessnews.com,United-Kingdom,unknown,unknown,unknown,C4,C2
metro.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
mirror.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
morningstaronline.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
motor1.com,United-Kingdom,unknown,unknown,unknown,C4,C2
openeurope.org.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
spectator.us,United-Kingdom,unknown,unknown,unknown,C4,C2
stock.jrj.com.cn,United-Kingdom,unknown,unknown,unknown,C4,C2
theartnewspaper.com,United-Kingdom,unknown,unknown,unknown,C4,C2
thegoldenstar.net,United-Kingdom,unknown,unknown,unknown,C4,C2
thetab.com,United-Kingdom,unknown,unknown,unknown,C4,C2
theupcoming.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
thisismoney.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
travelandtourworld.com,United-Kingdom,unknown,unknown,unknown,C4,C2
travelweekly.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
travelweekly.com,United-Kingdom,unknown,unknown,unknown,C4,C2
uk.reuters.com,United-Kingdom,unknown,unknown,unknown,C4,C2
voxeu.org,United-Kingdom,unknown,unknown,unknown,C4,C2
wimbledonguardian.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
workersliberty.org,United-Kingdom,unknown,unknown,unknown,C4,C2
yougov.co.uk,United-Kingdom,unknown,unknown,unknown,C4,C2
marieclaire.co.uk,"United-Kingdom-France",unknown,unknown,unknown,C4,C2
closermag.fr,"United-Kingdom-France-United-States","English-French",unknown,unknown,C4,C2
decanter.com,"United-Kingdom-United-States",English,unknown,unknown,C4,C2
theweek.co.uk,"United-Kingdom-United-States",unknown,unknown,unknown,C4,C2
gamesradar.com,"United-Kingdom-United-States-Canada-Australia",unknown,unknown,unknown,C4,C2
71republic.com,United-States,English,Right-libertarianism,https://en.everybodywiki.com/71_Republic,C4,C2
bramptonguardian.com,United-States,English,Conservative,https://en.wikipedia.org/wiki/Brampton_Guardian,C4,C2
calgarysun.com,United-States,unknown,Conservative,https://en.wikipedia.org/wiki/Calgary_Sun,C4,C2
chuangxin.chinadaily.com.cn,United-States,English,Chinese-Communist-Party,https://en.wikipedia.org/wiki/China_Daily,C4,C2
edweek.org,United-States,English,npartisan,https://en.wikipedia.org/wiki/Education_Week,C4,C2
eldiariony.com,United-States,unknown,Moderate,https://en.wikipedia.org/wiki/El_Diario_La_Prensa,C4,C2
forsythnews.com,United-States,unknown,Central,https://en.wikipedia.org/wiki/Forsyth_County_News,C4,C2
maderatribune.com,United-States,unknown,Conservative,https://en.wikipedia.org/wiki/Madera_Tribune,C4,C2
popular.info,United-States,unknown,Progressive[3],https://en.wikipedia.org/wiki/Popular_Information,C4,C2
theappeal.org,United-States,English,Republican,https://en.wikipedia.org/wiki/The_Appeal_(newspaper),C4,C2
badgerherald.com,United-States,unknown,"Center-left-formerly-conservative",https://en.wikipedia.org/wiki/The_Badger_Herald,C4,C2
thesuffolkjournal.com,United-States,unknown,npartisan,https://en.wikipedia.org/wiki/The_Suffolk_Journal,C4,C2
news.westernjournal.com,United-States,English,Conservative,https://en.wikipedia.org/wiki/The_Western_Journal,C4,C2
westernjournal.com,United-States,English,Conservative,https://en.wikipedia.org/wiki/The_Western_Journal,C4,C2
college.usatoday.com,United-States,English,Center-Left-leaning[4],https://en.wikipedia.org/wiki/USA_Today,C4,C2
suncommunitynews.com,United-States,unknown,Conservative,https://en.wikipedia.org/wiki/Vermont_Eagle,C4,C2
couriernews.com,United-States,English,unknown,unknown,C4,C2
duluthnewstribune.com,United-States,English,unknown,unknown,C4,C2
fayobserver.com,United-States,English,unknown,unknown,C4,C2
finance-commerce.com,United-States,English,unknown,unknown,C4,C2
hillreporter.com,United-States,English,unknown,unknown,C4,C2
journalnow.com,United-States,English,unknown,unknown,C4,C2
njherald.com,United-States,English,unknown,unknown,C4,C2
pressofatlanticcity.com,United-States,English,unknown,unknown,C4,C2
registerguard.com,United-States,English,unknown,unknown,C4,C2
rivertowns.net,United-States,English,unknown,unknown,C4,C2
salisburypost.com,United-States,English,unknown,unknown,C4,C2
sctimes.com,United-States,English,unknown,unknown,C4,C2
spokesman-recorder.com,United-States,English,unknown,unknown,C4,C2
starnewsonline.com,United-States,English,unknown,unknown,C4,C2
asbarez.com,United-States,"Armenian-English",unknown,unknown,C4,C2
news.uschinapress.com,United-States,Chinese,unknown,unknown,C4,C2
ny.uschinapress.com,United-States,Chinese,unknown,unknown,C4,C2
abajournal.com,United-States,English,unknown,unknown,C4,C2
accountingtoday.com,United-States,English,unknown,unknown,C4,C2
adage.com,United-States,English,unknown,unknown,C4,C2
ai-cio.com,United-States,English,unknown,unknown,C4,C2
altoonamirror.com,United-States,English,unknown,unknown,C4,C2
americanfreepress.net,United-States,English,unknown,unknown,C4,C2
amgreatness.com,United-States,English,unknown,unknown,C4,C2
andersonobserver.com,United-States,English,unknown,unknown,C4,C2
angelusnews.com,United-States,English,unknown,unknown,C4,C2
artesianews.com,United-States,English,unknown,unknown,C4,C2
atimes.com,United-States,English,unknown,unknown,C4,C2
auburnpub.com,United-States,English,unknown,unknown,C4,C2
aviationweek.com,United-States,English,unknown,unknown,C4,C2
azbigmedia.com,United-States,English,unknown,unknown,C4,C2
azdailysun.com,United-States,English,unknown,unknown,C4,C2
bemidjipioneer.com,United-States,English,unknown,unknown,C4,C2
benningtonbanner.com,United-States,English,unknown,unknown,C4,C2
bgdailynews.com,United-States,English,unknown,unknown,C4,C2
blackvoicenews.com,United-States,English,unknown,unknown,C4,C2
bq-magazine.com,United-States,English,unknown,unknown,C4,C2
broadcastingcable.com,United-States,English,unknown,unknown,C4,C2
brownsvilleherald.com,United-States,English,unknown,unknown,C4,C2
bryantarchway.com,United-States,English,unknown,unknown,C4,C2
burlingtonfreepress.com,United-States,English,unknown,unknown,C4,C2
bust.com,United-States,English,unknown,unknown,C4,C2
bustle.com,United-States,English,unknown,unknown,C4,C2
centredaily.com,United-States,English,unknown,unknown,C4,C2
cfo.com,United-States,English,unknown,unknown,C4,C2
charismamag.com,United-States,English,unknown,unknown,C4,C2
chicagobusiness.com,United-States,English,unknown,unknown,C4,C2
citizen-times.com,United-States,English,unknown,unknown,C4,C2
cntraveller.in,United-States,English,unknown,unknown,C4,C2
coloradosun.com,United-States,English,unknown,unknown,C4,C2
colorlines.com,United-States,English,unknown,unknown,C4,C2
communityimpact.com,United-States,English,unknown,unknown,C4,C2
computerworld.ch,United-States,English,unknown,unknown,C4,C2
computerworld.co.nz,United-States,English,unknown,unknown,C4,C2
computerworld.com.au,United-States,English,unknown,unknown,C4,C2
cookpolitical.com,United-States,English,unknown,unknown,C4,C2
cranbrooktownsman.com,United-States,English,unknown,unknown,C4,C2
cultofmac.com,United-States,English,unknown,unknown,C4,C2
